Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request,Is_Delayed,Route
11c3398e-1263-466f-877f,2024-03-17,16:06:13,Station,Debit Card,No Railcard,Standard,Advance,29,Edinburgh Waverley,London Kings Cross,2024-03-18,1900-01-01 15:30:00,19:50:00,20:11:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
b07b59f0-4059-427b-a937,2024-03-17,16:09:25,Station,Debit Card,No Railcard,Standard,Advance,29,Edinburgh Waverley,London Kings Cross,2024-03-18,1900-01-01 15:30:00,19:50:00,20:11:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
2fbbc9ba-c5e7-486c-890d,2024-03-17,16:10:21,Station,Debit Card,No Railcard,Standard,Advance,29,Edinburgh Waverley,London Kings Cross,2024-03-18,1900-01-01 15:30:00,19:50:00,20:11:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
0e3f0d68-4d8f-4281-a7d5,2024-03-17,17:05:17,Station,Debit Card,Adult,Standard,Off-Peak,76,Liverpool Lime Street,London Euston,2024-03-17,1900-01-01 17:30:00,19:45:00,20:06:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
e3644588-ebe5-4436-b785,2024-03-17,18:03:33,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-03-18,1900-01-01 17:30:00,19:45:00,20:05:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
0dfcd7c8-757e-4a1f-8c64,2024-03-17,19:14:18,Station,Contactless,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-03-18,1900-01-01 17:30:00,19:45:00,20:05:00,Delayed,Technical Issue,No,1,Liverpool Lime Street → London Euston
b9dc72f2-ee2f-4716-b5dc,2024-03-17,19:35:42,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-18,1900-01-01 17:45:00,18:15:00,18:54:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
799e2aaa-b2fe-49d8-a867,2024-03-17,19:36:48,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-18,1900-01-01 17:45:00,18:15:00,18:54:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
0b955820-0388-4a1f-ae61,2024-03-17,19:40:37,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-18,1900-01-01 17:45:00,18:15:00,18:54:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
ddb7e47b-4cae-47cd-8e08,2024-03-18,04:55:22,Online,Credit Card,No Railcard,Standard,Anytime,70,London Kings Cross,York,2024-03-18,1900-01-01 06:15:00,08:05:00,08:36:00,Delayed,Technical Issue,No,1,London Kings Cross → York
ea05e85b-abc2-41db-bbd4,2024-03-18,04:57:02,Online,Credit Card,No Railcard,Standard,Anytime,70,London Kings Cross,York,2024-03-18,1900-01-01 06:15:00,08:05:00,08:36:00,Delayed,Technical Issue,No,1,London Kings Cross → York
19a95dd1-5003-4dd2-9e41,2024-03-18,06:30:11,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-03-18,1900-01-01 08:00:00,10:15:00,11:03:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
176158f0-ca96-436e-bd54,2024-03-18,06:30:44,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-03-18,1900-01-01 08:00:00,10:15:00,11:03:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
c769a328-5ba8-44dd-8a30,2024-03-18,06:31:00,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-03-18,1900-01-01 08:00:00,10:15:00,11:03:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
0508a830-58ed-4f38-8624,2024-03-18,06:33:22,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-03-18,1900-01-01 08:00:00,10:15:00,11:03:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
beca4dbb-8ba4-4a5b-af8d,2024-03-18,06:40:51,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-03-18,1900-01-01 08:00:00,10:15:00,11:03:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
22aea55e-2525-4d05-82e3,2024-03-18,06:44:25,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-03-18,1900-01-01 08:00:00,10:15:00,11:03:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
10fe0683-43ba-445f-bc87,2024-03-18,07:40:53,Station,Contactless,Adult,Standard,Off-Peak,12,Manchester Piccadilly,Nottingham,2024-03-18,1900-01-01 09:00:00,10:00:00,10:34:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Nottingham
41d8776f-ce64-4275-9d3f,2024-03-18,09:30:15,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-03-19,1900-01-01 08:00:00,10:15:00,10:36:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
313b993e-dd66-4828-b812,2024-03-18,09:30:39,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-03-19,1900-01-01 08:00:00,10:15:00,10:36:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
b55982c1-bf7f-4029-957c,2024-03-18,09:30:50,Station,Contactless,No Railcard,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-03-18,1900-01-01 11:00:00,11:30:00,13:56:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
5ee3cb81-4338-442f-b5ac,2024-03-18,09:31:45,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-03-19,1900-01-01 08:00:00,10:15:00,10:36:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
37198a20-543d-4a71-84cc,2024-03-18,09:39:43,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-03-19,1900-01-01 08:00:00,10:15:00,10:36:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
0ef88c81-24fe-4bdd-ba67,2024-03-18,09:40:38,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-03-19,1900-01-01 08:00:00,10:15:00,10:36:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
70a8ceda-0677-4108-bd1a,2024-03-18,09:41:05,Station,Credit Card,No Railcard,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-03-18,1900-01-01 11:00:00,11:30:00,13:56:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
6cee7b50-f908-4b9b-a68c,2024-03-18,09:44:38,Station,Credit Card,No Railcard,Standard,Advance,84,Manchester Piccadilly,London Euston,2024-03-19,1900-01-01 08:00:00,09:50:00,10:20:00,Delayed,Weather,No,1,Manchester Piccadilly → London Euston
ac191c4e-418c-4557-a97e,2024-03-18,10:30:28,Station,Contactless,Adult,Standard,Advance,6,Manchester Piccadilly,Leeds,2024-03-19,1900-01-01 09:00:00,09:45:00,12:09:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Leeds
57805cfd-a023-4a05-8b0d,2024-03-18,10:38:33,Station,Contactless,Adult,Standard,Advance,6,Manchester Piccadilly,Leeds,2024-03-19,1900-01-01 09:00:00,09:45:00,12:09:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Leeds
949ebda1-808d-4ce5-a0f1,2024-03-18,16:04:18,Station,Credit Card,No Railcard,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-03-18,1900-01-01 17:45:00,18:15:00,18:54:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
8530c445-18e8-4eab-8f00,2024-03-18,16:10:22,Station,Credit Card,No Railcard,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-03-18,1900-01-01 17:45:00,18:15:00,18:54:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
54fa0d20-be74-4bfc-98c9,2024-03-18,17:05:23,Station,Debit Card,Adult,Standard,Anytime,101,Liverpool Lime Street,London Euston,2024-03-18,1900-01-01 17:30:00,19:45:00,20:05:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
27faaec9-358e-4abb-8c35,2024-03-18,17:14:19,Station,Debit Card,Adult,Standard,Anytime,101,Liverpool Lime Street,London Euston,2024-03-18,1900-01-01 17:30:00,19:45:00,20:05:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
a0581d09-e7cc-4b43-b51a,2024-03-18,17:30:30,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-03-19,1900-01-01 16:00:00,17:20:00,17:44:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
39b142d0-0295-4e15-8730,2024-03-18,17:30:32,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-03-19,1900-01-01 16:00:00,17:20:00,17:44:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
e42131de-2467-4fbc-8092,2024-03-18,17:33:20,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-03-19,1900-01-01 16:00:00,17:20:00,17:44:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
f8b7d3a5-c228-41f7-9f25,2024-03-18,17:36:47,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-03-19,1900-01-01 16:00:00,17:20:00,17:44:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
316283e8-8330-4d0f-b4a1,2024-03-18,18:04:58,Station,Debit Card,Adult,First Class,Advance,89,Manchester Piccadilly,London Euston,2024-03-19,1900-01-01 17:30:00,19:20:00,19:49:00,Delayed,Technical Issue,Yes,1,Manchester Piccadilly → London Euston
6b05af26-4283-4fd1-af6d,2024-03-18,18:11:04,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-03-19,1900-01-01 17:30:00,19:45:00,19:47:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
035696c4-0da9-48b8-8cb2,2024-03-18,18:12:19,Station,Debit Card,Adult,Standard,Advance,56,Manchester Piccadilly,London Euston,2024-03-19,1900-01-01 17:30:00,19:20:00,19:49:00,Delayed,Technical Issue,Yes,1,Manchester Piccadilly → London Euston
f07ffcdf-5263-493f-a2fd,2024-03-19,06:31:20,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-03-19,1900-01-01 08:00:00,10:15:00,10:36:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
d9b81651-a464-4d61-afb2,2024-03-19,07:34:44,Station,Contactless,Adult,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-19,1900-01-01 09:00:00,09:30:00,11:24:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Liverpool Lime Street
2563baef-74eb-4b32-bc84,2024-03-19,09:30:40,Station,Contactless,No Railcard,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-03-19,1900-01-01 11:00:00,12:20:00,12:48:00,Delayed,Staff Shortage,No,1,London Euston → Birmingham New Street
4dfb723a-f75c-4474-9d81,2024-03-19,09:39:18,Station,Credit Card,No Railcard,Standard,Advance,84,Manchester Piccadilly,London Euston,2024-03-20,1900-01-01 08:00:00,09:50:00,10:48:00,Delayed,Weather,No,1,Manchester Piccadilly → London Euston
35f81812-2a46-4a8b-b24e,2024-03-19,10:38:01,Station,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-03-20,1900-01-01 09:00:00,09:30:00,11:47:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Liverpool Lime Street
78d1a82d-6eb4-4f06-bdc8,2024-03-19,11:50:37,Station,Debit Card,Adult,First Class,Advance,19,Birmingham New Street,Manchester Piccadilly,2024-03-20,1900-01-01 11:15:00,12:35:00,13:09:00,Delayed,Technical Issue,Yes,1,Birmingham New Street → Manchester Piccadilly
f4fcdcc9-e4fe-452e-b6f3,2024-03-19,14:38:33,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-03-19,1900-01-01 16:00:00,17:20:00,17:44:00,Delayed,Signal failure,Yes,1,London Euston → Birmingham New Street
44de14f7-09d3-4830-a0de,2024-03-19,14:40:36,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-03-19,1900-01-01 16:00:00,17:20:00,17:44:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
5d58309d-d9d0-4b7b-aae6,2024-03-19,14:41:21,Online,Contactless,No Railcard,Standard,Anytime,13,London Euston,Birmingham New Street,2024-03-19,1900-01-01 16:00:00,17:20:00,17:44:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
d5893435-5bb1-4aa3-bd4e,2024-03-19,14:42:39,Station,Debit Card,Disabled,Standard,Anytime,9,London Euston,Birmingham New Street,2024-03-19,1900-01-01 16:00:00,17:20:00,17:44:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
ca66fcd0-db36-48c0-a2fd,2024-03-19,14:44:11,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-03-19,1900-01-01 16:00:00,17:20:00,17:44:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
4a9a9e79-1fc4-4aeb-9596,2024-03-19,18:10:53,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-03-20,1900-01-01 17:30:00,19:45:00,20:15:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
a561ef89-2dca-4f34-9ae5,2024-03-19,18:14:49,Station,Debit Card,Adult,First Class,Advance,89,Manchester Piccadilly,London Euston,2024-03-20,1900-01-01 17:30:00,19:20:00,19:27:00,Delayed,Technical Issue,Yes,1,Manchester Piccadilly → London Euston
9aff5cf2-edcc-46b0-a1fe,2024-03-19,19:38:05,Station,Contactless,No Railcard,Standard,Advance,35,London Kings Cross,York,2024-03-20,1900-01-01 17:45:00,19:35:00,19:38:00,Delayed,Signal failure,Yes,1,London Kings Cross → York
5dda2eff-8a9d-4cfb-b230,2024-03-19,20:34:29,Station,Credit Card,No Railcard,Standard,Advance,35,London Kings Cross,York,2024-03-20,1900-01-01 17:45:00,19:35:00,19:38:00,Delayed,Signal failure,No,1,London Kings Cross → York
30dcc6fe-1348-40b7-b0be,2024-03-20,01:36:46,Online,Credit Card,Adult,Standard,Off-Peak,77,Liverpool Lime Street,London Paddington,2024-03-20,1900-01-01 03:00:00,05:30:00,05:47:00,Delayed,Staff Shortage,Yes,1,Liverpool Lime Street → London Paddington
f9679f1b-2871-455b-9c6c,2024-03-20,04:43:13,Online,Credit Card,Adult,Standard,Advance,51,Liverpool Lime Street,London Paddington,2024-03-21,1900-01-01 03:00:00,05:30:00,05:50:00,Delayed,Staff Shortage,Yes,1,Liverpool Lime Street → London Paddington
9869d177-0b50-4eb1-97df,2024-03-20,06:36:03,Station,Credit Card,No Railcard,Standard,Anytime,168,Manchester Piccadilly,London Euston,2024-03-20,1900-01-01 08:00:00,09:50:00,10:48:00,Delayed,Weather,No,1,Manchester Piccadilly → London Euston
dc20eedb-5757-4ed9-a517,2024-03-20,06:43:29,Station,Credit Card,No Railcard,Standard,Anytime,168,Manchester Piccadilly,London Euston,2024-03-20,1900-01-01 08:00:00,09:50:00,10:48:00,Delayed,Weather,No,1,Manchester Piccadilly → London Euston
1e1bce62-9c01-4b25-80e7,2024-03-20,09:31:25,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-03-21,1900-01-01 08:00:00,10:15:00,10:48:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
002c37d3-baff-45b6-becc,2024-03-20,09:38:59,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-03-21,1900-01-01 08:00:00,10:15:00,10:48:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
58de0f03-c555-42a8-9024,2024-03-20,09:39:03,Station,Credit Card,No Railcard,First Class,Advance,134,Manchester Piccadilly,London Euston,2024-03-21,1900-01-01 08:00:00,09:50:00,10:44:00,Delayed,Weather,No,1,Manchester Piccadilly → London Euston
9f69ecaa-8f5c-4d2f-b639,2024-03-20,09:44:21,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-03-21,1900-01-01 08:00:00,10:15:00,10:48:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
36af51e7-e573-4673-9023,2024-03-20,10:38:53,Station,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-03-21,1900-01-01 09:00:00,09:30:00,10:10:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Liverpool Lime Street
e45ec75b-b573-4496-9909,2024-03-20,11:55:06,Station,Debit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-03-21,1900-01-01 11:15:00,11:45:00,12:21:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → Manchester Piccadilly
a02b6271-2003-4b3d-ab6c,2024-03-20,11:55:25,Station,Debit Card,Adult,Standard,Advance,7,Birmingham New Street,Manchester Piccadilly,2024-03-21,1900-01-01 11:15:00,12:35:00,13:20:00,Delayed,Technical Issue,Yes,1,Birmingham New Street → Manchester Piccadilly
e30cfc5f-963d-4618-a900,2024-03-20,12:34:38,Station,Contactless,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-21,1900-01-01 11:00:00,11:30:00,12:18:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
602234ae-f6fc-4738-8bb2,2024-03-20,12:38:53,Station,Contactless,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-21,1900-01-01 11:00:00,11:30:00,12:18:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
880e76e6-4bff-4f26-abc7,2024-03-20,14:50:09,Station,Debit Card,Senior,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-03-21,1900-01-01 09:30:00,11:45:00,11:58:00,Delayed,Traffic,Yes,1,Liverpool Lime Street → London Euston
56b08941-79b0-4ecc-b3c3,2024-03-20,14:59:42,Station,Debit Card,Senior,Standard,Advance,56,Manchester Piccadilly,London Euston,2024-03-21,1900-01-01 09:30:00,11:20:00,11:39:00,Delayed,Traffic,Yes,1,Manchester Piccadilly → London Euston
cf72bcc4-8991-44e6-b007,2024-03-20,14:59:54,Station,Debit Card,Senior,Standard,Advance,56,Manchester Piccadilly,London Euston,2024-03-21,1900-01-01 09:30:00,11:20:00,11:39:00,Delayed,Traffic,Yes,1,Manchester Piccadilly → London Euston
7e96f8be-f7e1-453a-a991,2024-03-20,15:08:50,Station,Debit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-03-20,1900-01-01 15:30:00,17:20:00,17:36:00,Delayed,Staffing,Yes,1,Manchester Piccadilly → London Euston
90c192e6-f1b2-42be-8450,2024-03-20,15:14:50,Station,Debit Card,No Railcard,Standard,Off-Peak,43,Edinburgh Waverley,London Kings Cross,2024-03-20,1900-01-01 15:30:00,19:50:00,20:15:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
f493b177-3ee1-4a52-8e68,2024-03-20,15:19:57,Station,Contactless,No Railcard,Standard,Anytime,70,London Kings Cross,York,2024-03-20,1900-01-01 17:45:00,19:35:00,19:38:00,Delayed,Signal failure,No,1,London Kings Cross → York
229a8a62-4844-4011-85bd,2024-03-20,15:22:21,Station,Contactless,No Railcard,Standard,Anytime,70,London Kings Cross,York,2024-03-20,1900-01-01 17:45:00,19:35:00,19:38:00,Delayed,Signal failure,No,1,London Kings Cross → York
72ed6066-3f15-4575-8aeb,2024-03-20,17:11:34,Station,Debit Card,Adult,First Class,Anytime,157,Liverpool Lime Street,London Euston,2024-03-20,1900-01-01 17:30:00,19:45:00,20:15:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
485ffb07-bdde-43e0-8c09,2024-03-20,17:33:04,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-03-21,1900-01-01 16:00:00,17:20:00,18:22:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
fa2390b1-733f-48c9-b2d5,2024-03-20,17:37:17,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-03-21,1900-01-01 16:00:00,17:20:00,18:22:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
325690ca-6afa-49ba-b77f,2024-03-21,01:39:32,Station,Credit Card,No Railcard,Standard,Advance,37,London Euston,York,2024-03-22,1900-01-01 00:00:00,01:50:00,02:12:00,Delayed,Signal Failure,No,1,London Euston → York
73642c0b-90df-4da0-b514,2024-03-21,04:05:13,Station,Contactless,Disabled,Standard,Off-Peak,13,London Paddington,Reading,2024-03-21,1900-01-01 05:30:00,06:30:00,07:09:00,Delayed,Staff Shortage,No,1,London Paddington → Reading
82b3b685-a3d7-49d1-8ffb,2024-03-21,06:38:11,Station,Credit Card,No Railcard,First Class,Anytime,235,Liverpool Lime Street,London Euston,2024-03-21,1900-01-01 08:00:00,10:15:00,10:48:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
7b17e38d-b4c2-4507-a091,2024-03-21,06:40:11,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-03-21,1900-01-01 08:00:00,10:15:00,10:48:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
3ad3a553-5ceb-4696-86e8,2024-03-21,06:42:24,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-03-21,1900-01-01 08:00:00,10:15:00,10:48:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
fdd939f6-262b-4ba6-b07e,2024-03-21,06:42:57,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-03-21,1900-01-01 08:00:00,10:15:00,10:48:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
ede81bed-9d50-4314-8470,2024-03-21,06:43:31,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-03-21,1900-01-01 08:00:00,10:15:00,10:48:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
